 Consec, Region, SampleID,Ca_input (mg/L),Mg_input (mg/L),Na_input (mg/L),K_input (mg/L),SO4_input (mg/L),Cl_input (mg/L),HCO3_input (mg/L),CO3_input (mg/L)," Data in mEq/L  
 start here",Ca mEq/L,Mg mEq/L,Na mEq/L,K mEq/L,SO4 mEq/L,Cl mEq/L,HCO3 mEq/L,CO3 mEq/L," Data in mMol/L 
 start here",Ca mMol/L,Mg mMol/L,Na mMol/L,K mMol/L,SO4 mMol/L,Cl mMol/L,HCO3 mMol/L,CO3 mMol/L,CationC,AnionC,FinalC,"hlr transformations  
 start here",hlr2,hlr3,hlr4,hlr5,hlr6,hlr7,hlr8,"7 hlr model for cations 
 start here",hDF1_Ca-Mg-Na,hDF2_Ca-Mg-Na,hp_Ca,hp_Mg,hp_Na,------,hDF1_Ca-Mg-K,hDF2_Ca-Mg-K,hp_Ca,hp_Mg,hp_K,------,hDF1_Ca-Na-K,hDF2_Ca-Na-K,hp_Ca,hp_Na,hp_K,------,hDF1_Mg-Na-K,hDF2_Mg-Na-K,hp_Mg,hp_Na,hp_K,"7 hlr model for anions 
 start here",hDF1_SO4-Cl-HCO3,hDF2_SO4-Cl-HCO3,hp_SO4,hp_Cl,hp_HCO3,------,hDF1_SO4-Cl-CO3,hDF2_SO4-Cl-CO3,hp_SO4,hp_Cl,hp_CO3,------,hDF1_SO4-HCO3-CO3,hDF2_SO4-HCO3-CO3,hp_SO4,hp_HCO3,hp_CO3,------,hDF1_Cl-HCO3-CO3,hDF2_Cl-HCO3-CO3,hp_Cl,hp_HCO3,hp_CO3,"Sum of cation probabilities 
 of 7 hlr model  start here",hp_Ca,hp_Mg,hp_Na,hp_K,CationP,CationPH,"Sum of anion probabilities 
 of 7 hlr model  start here",hp_SO4,hp_Cl,hp_HCO3,hp_CO3,AnionP,AnionPH,FinalP,FinalPH,-----,Ionic imbalance %,Acceptability
92,BLANCA LILIA LENDLE RUGARCIA,DLPUE2077-110218,46.4614,21.8255,32.7289,2.2994,28.255,25.808,170.405,29.55, ,2.31854883,1.795967908,1.423628902,0.058810741,0.588302657,0.728011283,2.792792055,0.984868684, ,1.159274415,0.897983954,1.423628902,0.058810741,0.294151328,0.728011283,2.792792055,0.492434342,sodium,bicarbonate,sodium-bicarbonate, ,-0.350207212,-0.811019468,2.375620477,0.76585063,-0.14037156,-1.484852123,0.250583851,,0.313272388,0.373650667,0.326998338,0.192855638,0.480146024,,-0.738097948,-3.071844391,0.602149919,0.394831799,0.003018282,,-2.934409141,-1.900070475,0.425284773,0.573019673,0.001695553,,-2.474688236,-2.274137711,0.33424,0.663701659,0.002058341,,1.821674719,1.29828683,0.013519996,0.07961091,0.906869094,,0.695651334,0.576609524,0.106384123,0.598333409,0.295282468,,1.492868661,-1.786864434,0.014049859,0.948044987,0.037905154,,1.683332877,-0.61637736,0.079370792,0.885955338,0.03467387,,0.338608258,0.230481859,0.429216839,0.001693044,sodium,sodium-calcium,,0.033488495,0.189328778,0.685217355,0.091965373,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,4.704751149,acceptable
93,SAN BALTAZAR TETELA POZO CENTRO,DLPUE5408-041118,108.656,36.2589,57.3363,15.5795,140.168,54.841,297,26, ,5.422226658,2.983657684,2.493991971,0.39847001,2.918464229,1.546995769,4.867575718,0.866551127, ,2.711113329,1.491828842,2.493991971,0.39847001,1.459232115,1.546995769,4.867575718,0.433275563,calcium,bicarbonate,calcium-bicarbonate, ,-0.031057329,-0.544939179,1.289068489,-0.0089649,-0.067369388,-1.213650565,1.205326797,,0.204109626,0.706150681,0.43293701,0.131661896,0.435401094,,0.037571039,-1.79150506,0.727750001,0.244547164,0.027702835,,-1.793287935,-1.033431133,0.494860132,0.488034504,0.017105364,,-1.073593815,-1.471052332,0.253821021,0.720372593,0.025806387,,0.66570452,1.125045576,0.094060481,0.098434992,0.807504527,,-1.033617131,0.998728489,0.490255234,0.464216595,0.045528171,,2.333142157,-0.218993522,0.106541596,0.883132069,0.010326335,,2.346591456,-0.089069205,0.108639549,0.88080701,0.01055344,,0.413886786,0.15750752,0.410952048,0.017653646,calcium,calcium-sodium,,0.172714328,0.167822784,0.642860902,0.016601986,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,5.111000542,acceptable
94,SAN BALTAZAR TETELA POZO CENTRO,DLPUE5408-110218,102.294,34.0279,75.1415,13.8935,71.301,79.408,380,50, ,5.104745746,2.800074059,3.268475603,0.355347931,1.4845715,2.24,6.227874656,1.666444474, ,2.552372873,1.400037029,3.268475603,0.355347931,0.74228575,2.24,6.227874656,0.833222237,sodium,bicarbonate,sodium-bicarbonate, ,0.110779199,-0.737045815,1.481935768,0.745298887,-0.359197981,-1.381757243,0.629732766,,0.505379084,0.79311883,0.337795556,0.100346654,0.56185779,,0.025906643,-1.897066276,0.738309584,0.238423352,0.023267063,,-1.905534228,-1.399283695,0.379982352,0.60937379,0.010643858,,-1.129562483,-1.853323377,0.171432983,0.813960093,0.014606924,,1.841392568,0.991178708,0.016292104,0.13221809,0.851489806,,0.409333516,1.10823347,0.10010621,0.773285514,0.126608276,,1.789836526,-1.504348655,0.018598036,0.95806387,0.023338094,,1.974799947,-0.129168072,0.133142559,0.846568651,0.02028879,,0.364021873,0.127550747,0.496297918,0.012129461,sodium,sodium-calcium,,0.033749088,0.259661541,0.664030582,0.04255879,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium-calcium bicarbonate-chloride,,0.389878646,excellent
95,"SAN BALTAZAR TETELA POZO DE LA "" Y"" GRIEGA",DLPUE5409-110218,67.6033,17.7001,42.8797,11.534,13.691,13.896,300,50, ,3.373586506,1.456498663,1.865164434,0.295000038,0.28506288,0.391988717,4.916743149,1.666444474, ,1.686793253,0.728249331,1.865164434,0.295000038,0.14253144,0.391988717,4.916743149,0.833222237,sodium,bicarbonate,sodium-bicarbonate, ,0.083832231,-0.856628788,0.987500222,1.714913102,0.703242654,-1.82592592,-0.050824689,,0.575539934,1.073333603,0.356047501,0.065150981,0.578801518,,0.411785418,-1.42367363,0.784495919,0.165298997,0.050205084,,-1.510133982,-1.168677837,0.37439776,0.603423823,0.022178417,,-0.551746007,-1.683594247,0.12072178,0.847546135,0.031732085,,2.480168355,2.432726651,0.00176445,0.010503843,0.987731707,,1.745539421,-0.467932235,0.025764948,0.150275428,0.823959624,,1.190663854,-3.157611913,0.001632244,0.949105014,0.049262742,,1.468992746,-2.003352049,0.010199396,0.94284669,0.046953914,,0.378735295,0.087792939,0.507442869,0.026028897,sodium,sodium-calcium,,0.007290411,0.042744667,0.719920853,0.23004407,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,1.894598714,acceptable
96,"SAN BALTAZAR TETELA POZO DE LA "" Y"" GRIEGA",DLPUE5409-021016,59.5014,18.1603,32.7362,10.8719,10.728,15.39,274,18, ,2.969279904,1.494367414,1.423946435,0.278065798,0.223369701,0.434132581,4.49062541,0.599920011, ,1.484639952,0.747183707,1.423946435,0.278065798,0.111684851,0.434132581,4.49062541,0.299960005,calcium,bicarbonate,calcium-bicarbonate, ,-0.152472163,-0.797348557,0.835981148,1.748157848,0.390488944,-1.945908342,0.760189768,,0.502443115,0.899327555,0.356338782,0.086921524,0.556739694,,0.282956216,-1.245039451,0.720030254,0.212490155,0.067479591,,-1.297095402,-1.025336307,0.376589191,0.590018327,0.033392482,,-0.548289343,-1.443087997,0.161864195,0.793364311,0.044771494,,2.656427458,2.262106008,0.001539634,0.014353336,0.98410703,,1.157327546,0.435093081,0.05994347,0.522142186,0.417914344,,2.063781641,-2.836648865,0.001551837,0.987795628,0.010652535,,2.348011058,-1.37807357,0.014278065,0.975686986,0.010034949,,0.363239557,0.115318968,0.485030583,0.036410892,sodium,sodium-calcium,,0.015758735,0.137693397,0.736897411,0.109650457,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,3.50530561,acceptable
97,"SAN BALTAZAR TETELA POZO DE LA "" Y"" GRIEGA",DLPUE5409-041118,78.4257,19.6225,40.1442,12.7676,11.067,17.973,259,34, ,3.913653376,1.614688336,1.746176724,0.326551282,0.230428084,0.506995769,4.244788252,1.133182242, ,1.956826688,0.807344168,1.746176724,0.326551282,0.115214042,0.506995769,4.244788252,0.566591121,calcium,bicarbonate,calcium-bicarbonate, ,-0.044377577,-0.815811469,0.860785476,1.902580847,0.420869821,-1.704074737,0.309734562,,0.455148692,1.094562634,0.4070606,0.067816631,0.525122769,,0.471370809,-1.34799288,0.787841458,0.155643991,0.056514552,,-1.437892041,-0.990327636,0.423545796,0.547715854,0.02873835,,-0.478255321,-1.517394215,0.138070292,0.81891277,0.043016937,,2.695552698,2.043822137,0.001751242,0.021366709,0.976882048,,1.710726989,0.09579145,0.028107167,0.330271221,0.641621612,,1.35275998,-3.070506611,0.001704299,0.960812672,0.037483029,,1.668261865,-1.47599745,0.020703419,0.944877118,0.034419464,,0.404611963,0.090382729,0.472937848,0.03206746,sodium,sodium-calcium,,0.007890677,0.093085337,0.720642959,0.178381026,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,10.83132915,imbalance too high
98,COLONIA UNION ANTORCHISTA,DLPUE5410-110218,138.08,54.5663,127.773,10.5292,93.789,31.267,525,270, ,6.890563401,4.490129603,5.557820022,0.269300711,1.952798368,0.882002821,8.604300511,8.99880016, ,3.445281701,2.245064801,5.557820022,0.269300711,0.976399184,0.882002821,8.604300511,4.49940008,sodium,bicarbonate,sodium-bicarbonate, ,-0.064261663,-0.970733227,2.05639936,0.768356499,0.870032747,-1.407789416,-0.75947135,,0.602689401,0.622793431,0.277576445,0.117963203,0.604460352,,-0.404744434,-2.652005682,0.682256294,0.311310094,0.006433612,,-2.591197108,-1.942514377,0.331783315,0.665677807,0.002538878,,-1.92519626,-2.365425234,0.190986796,0.805736346,0.003276858,,1.265846509,2.181261301,0.015966823,0.016526572,0.967506605,,1.278233126,-1.289559357,0.045197236,0.047095015,0.907707749,,0.395764893,-2.233703312,0.011838116,0.768895008,0.219266877,,0.529824604,-2.175561344,0.013649649,0.767842648,0.218507703,,0.322904013,0.155065023,0.518968626,0.003062337,sodium,sodium-calcium,,0.018250544,0.019317809,0.626061065,0.336370582,bicarbonate,bicarbonate-carbonate,sodium-bicarbonate,sodium-calcium bicarbonate-carbonate,,8.580227713,acceptable
99,BALCONES DEL SUR SOAPAP,DLPUE5411-110218,81.7974,29.9651,119.877,12.0477,41.854,19.356,286,26, ,4.081910275,2.465756017,5.214362899,0.308138717,0.871449988,0.546008463,4.687295136,0.866551127, ,2.040955137,1.232878009,5.214362899,0.308138717,0.435724994,0.546008463,4.687295136,0.433275563,sodium,bicarbonate,sodium-bicarbonate, ,-0.125652477,-1.56771811,1.260904021,0.914442787,0.688819608,-1.461156882,0.920080152,,1.500291816,0.941485915,0.092617622,0.03288689,0.874495488,,-0.02018127,-1.553132868,0.671773725,0.287655805,0.04057047,,-1.543418089,-2.245920404,0.099726548,0.894680719,0.005592734,,-0.852885175,-2.594960062,0.047695575,0.94631755,0.005986875,,1.261757806,2.080565701,0.017541928,0.019825604,0.962632468,,-0.007790703,0.018479388,0.330339652,0.341924578,0.327735771,,1.943370269,-1.463444031,0.017933948,0.964308966,0.017757086,,2.055681129,-1.311288375,0.020062797,0.962663706,0.017273497,,0.216029474,0.092059568,0.678873439,0.01303752,sodium,sodium,,0.091453882,0.095453245,0.722401285,0.090691588,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,26.7776726,imbalance too high
100,BALCONES DEL SUR SOAPAP,DLPUE5411-021016,71.5674,21.8953,29.2168,9.38178,25.388,19.36,278,26, ,3.571405759,1.801711582,1.270860949,0.239953655,0.528608312,0.546121298,4.556181985,0.866551127, ,1.785702879,0.900855791,1.270860949,0.239953655,0.264304156,0.546121298,4.556181985,0.433275563,calcium,bicarbonate,calcium-bicarbonate, ,-0.141549679,-0.485654351,1.18134971,1.084694966,0.358954404,-1.762444756,0.590421581,,0.027836647,0.766328303,0.510997701,0.128387806,0.360614493,,0.129146666,-1.762545789,0.752997275,0.217903698,0.029099027,,-1.787458165,-0.820307872,0.575841583,0.404065842,0.020092575,,-1.026376855,-1.288871837,0.295194836,0.670859124,0.03394604,,1.930150377,2.056365556,0.006054667,0.020882941,0.973062392,,0.588680278,0.267245313,0.145464628,0.469621572,0.3849138,,1.934629672,-2.102367336,0.006043882,0.978093987,0.01586213,,2.119297655,-1.253599033,0.020952585,0.963600057,0.015447358,,0.45995914,0.160371585,0.358884865,0.02078441,calcium,calcium-sodium,,0.039390794,0.127864274,0.728689109,0.104055822,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,2.888108702,acceptable
101,BALCONES DEL SUR SOAPAP 2,DLPUE5412-021016,82.7912,23.6442,26.7983,8.58837,22.282,13.4,290,50, ,4.131503568,1.945624357,1.165661981,0.219660957,0.463937703,0.377997179,4.752851711,1.666444474, ,2.065751784,0.972812179,1.165661981,0.219660957,0.231968852,0.377997179,4.752851711,0.833222237,calcium,bicarbonate,calcium-bicarbonate, ,-0.187708465,-0.368561863,1.300397312,1.245879463,0.757595832,-1.774017512,-0.032817833,,-0.242799543,0.767938757,0.605423385,0.134121113,0.260455502,,0.11890831,-2.028847522,0.783326242,0.198027128,0.01864663,,-2.056566616,-0.673199689,0.690702893,0.294855419,0.014441688,,-1.234395503,-1.19613287,0.378257293,0.591911225,0.029831482,,1.924318318,2.44158155,0.004346386,0.010339553,0.985314061,,1.191729346,-0.606752258,0.064131407,0.146999566,0.788869027,,1.276743465,-2.602625357,0.004008008,0.948563642,0.04742835,,1.474460858,-2.006916531,0.010099572,0.943417187,0.046483241,,0.51986313,0.177601384,0.286805537,0.01572995,calcium,calcium-sodium,,0.01812145,0.041859673,0.719323722,0.220695154,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,1.36664047,acceptable
102,BALCONES DEL SUR SOAPAP 2,DLPUE5412-110218,95.764,27.9227,42.2681,8.15311,49.349,15.385,390,30, ,4.778881182,2.297691833,1.838561296,0.208528504,1.027504789,0.433991537,6.391766094,0.999866684, ,2.389440591,1.148845916,1.838561296,0.208528504,0.513752394,0.433991537,6.391766094,0.499933342,calcium,bicarbonate,calcium-bicarbonate, ,-0.174744513,-0.644969986,1.531692913,0.630027227,0.798743619,-1.890997239,0.65729388,,0.108332999,0.829800439,0.494615918,0.114669652,0.39071443,,0.015361153,-2.242502821,0.777329704,0.209618935,0.013051361,,-2.243000718,-1.149846711,0.559096312,0.432667983,0.008235704,,-1.395932783,-1.677177571,0.266447677,0.719396293,0.01415603,,1.252933217,2.611800091,0.011141938,0.007534844,0.981323218,,-0.10755407,-0.268734921,0.389691929,0.240774482,0.369533589,,2.216110535,-1.640547589,0.010936538,0.978698205,0.010365257,,2.295227555,-1.779248872,0.007734214,0.981626649,0.010639137,,0.457760483,0.147684066,0.385694676,0.008860774,calcium,calcium-sodium,,0.102942601,0.064010885,0.735412018,0.097634496,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,1.504905384,acceptable
103,POZO MICHELIN,DLQUE2089-280615,14.47,3.513,121.3,5.414,93.35947,27.4,211.46,11.64, ,0.722091921,0.289076322,5.276259997,0.138471494,1.943855043,0.772919605,3.465648355,0.387948274, ,0.36104596,0.144538161,5.276259997,0.138471494,0.971927521,0.772919605,3.465648355,0.193974137,sodium,bicarbonate,sodium-bicarbonate, ,1.440459216,-2.156970014,1.483338295,-0.465278458,-0.236172262,-1.736652232,1.146277943,,3.022622262,1.752937014,0.010063919,0.001599157,0.988336923,,0.678618218,-1.085329962,0.790879662,0.124830909,0.084289429,,-1.231660842,-3.490073819,0.010837425,0.988053291,0.001109284,,0.189582413,-4.053254928,0.001727554,0.997077661,0.001194785,,0.830227859,1.471290686,0.057333715,0.056716443,0.885949842,,-1.371759818,1.325703032,0.508473723,0.469937679,0.021588597,,3.092999388,-0.240689188,0.061882764,0.9355128,0.002604435,,3.076092809,-0.083901717,0.063316237,0.933837263,0.002846499,,0.202945252,0.032039405,0.743366969,0.021648374,sodium,sodium,,0.156922551,0.14749259,0.688824976,0.006759883,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,1.111638427,acceptable
104,POZO MICHELIN,DLQUE2089-260616,50.29,13.69,181.1,18.25,128.4108,38.25,223.56,28.08, ,2.509606268,1.126517178,7.877417028,0.466772213,2.673665362,1.078984485,3.663956995,0.935875217, ,1.254803134,0.563258589,7.877417028,0.466772213,1.336832681,1.078984485,3.663956995,0.467937608,sodium,bicarbonate,sodium-bicarbonate, ,0.806578358,-1.831438155,0.994475814,-0.057741239,0.156541599,-1.065981803,0.991982214,,2.315621352,1.451865815,0.030327505,0.006088139,0.963584356,,0.588778146,-0.846773006,0.72221474,0.153986204,0.123799056,,-0.964290829,-2.651212782,0.031888242,0.9627245,0.005387259,,0.172311556,-3.117456842,0.007165296,0.987133829,0.005700874,,0.454582369,1.18626998,0.12312428,0.086132956,0.790742765,,-0.954561856,0.639787264,0.560984844,0.367292261,0.071722895,,2.03619703,-0.181000296,0.135952402,0.846587995,0.017459604,,2.029082472,-0.307290621,0.098828884,0.882462876,0.01870824,,0.196107622,0.04180991,0.728360671,0.033721797,sodium,sodium,,0.205015381,0.138063525,0.629948409,0.026972685,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,17.84226258,imbalance too high
105,POZO CARDANES,DLQUE2090-260616,2.486,1.061,174.7,2.078,98.3418,28.11,68.04,99.36, ,0.124058087,0.087307138,7.599032329,0.053148091,2.047593071,0.792947814,1.115117346,3.311558459, ,0.062029043,0.043653569,7.599032329,0.053148091,1.023796535,0.792947814,1.115117346,1.655779229,sodium,carbonate,sodium-carbonate, ,2.329779774,-2.829711371,2.132982638,-0.825208268,-0.569692589,-0.9106501,-1.305962189,,4.54647493,1.521810449,0.000556201,0.000270329,0.99917347,,0.211587524,-1.039206312,0.658260225,0.249017082,0.092722694,,-1.145050545,-5.162321343,0.000668084,0.999250248,8.17E-05,,0.039899069,-5.488842748,0.000234347,0.999672037,9.36E-05,,0.654596762,0.30127645,0.139155298,0.310091576,0.550753126,,0.540380451,0.131306401,0.163662678,0.413282086,0.423055237,,0.25670302,-0.722287681,0.13381957,0.56976627,0.29641416,,0.280076025,-0.14968833,0.283231462,0.454887331,0.261881208,,0.164871128,0.062380439,0.749523939,0.023224494,sodium,sodium,,0.109159386,0.251651281,0.393851682,0.245337651,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,3.941169271,acceptable
106,POZO CARDANES,DLQUE2090-161218,2.113,0.0574,178.51,1.6381,109.5443,31.5363,88.29,93.74, ,0.105444383,0.004723308,7.76475822,0.041896962,2.280842425,0.889599436,1.446997509,3.1242501, ,0.052722192,0.002361654,7.76475822,0.041896962,1.140421213,0.889599436,1.446997509,1.56212505,sodium,carbonate,sodium-carbonate, ,4.887879692,-3.210108694,2.01202858,-1.291911054,-1.043529385,-1.530004101,-1.60656048,,5.175791263,4.590092054,0.000921078,2.09E-06,0.999076836,,3.280936999,-1.013293719,0.959070398,0.00140374,0.039525862,,-1.712331205,-5.240185356,0.001014285,0.998943461,4.23E-05,,2.509844923,-6.974703625,1.56E-06,0.999947277,5.12E-05,,1.139987567,0.438675938,0.065408644,0.283317673,0.651273683,,0.504329671,0.696568641,0.126122926,0.641865197,0.232011878,,0.935122572,-0.986314316,0.07325017,0.815273421,0.111476409,,0.966806036,0.06448476,0.301157412,0.601095398,0.09774719,,0.24025144,0.000351847,0.749491893,0.00990482,sodium,sodium,,0.066195435,0.30658507,0.516910626,0.110308869,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,1.118454935,acceptable
107,POZO 44 BORDO BLANCO,DLQUE2126-060414,26.74,9.18,25.36,6.45,11,19,183,12, ,1.334397924,0.755400123,1.10309937,0.164968809,0.229033064,0.53596615,2.999213321,0.399946674, ,0.667198962,0.377700062,1.10309937,0.164968809,0.114516532,0.53596615,2.999213321,0.199973337,sodium,bicarbonate,sodium-bicarbonate, ,0.175637578,-0.896141135,1.003981549,1.369018774,-0.174333034,-1.896367336,0.811553929,,0.886747417,0.869994159,0.221826016,0.068006583,0.710167401,,0.214949983,-1.176065874,0.686411541,0.238483092,0.075105368,,-1.223217649,-1.41187325,0.235177404,0.740756272,0.024066324,,-0.502402068,-1.783367137,0.100911175,0.870495368,0.028593458,,2.666343744,1.672614317,0.002527305,0.041665414,0.955807281,,0.888819881,1.149477803,0.05096379,0.79588765,0.15314856,,2.276364741,-2.438618573,0.002648673,0.989530306,0.007821021,,2.548860009,-0.609147983,0.041953459,0.950711988,0.007334553,,0.28585374,0.101850212,0.58035476,0.031941287,sodium,sodium-calcium,,0.014034942,0.219876631,0.724012394,0.042076033,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,10.71909407,imbalance too high
108,EL SALITRAL,DLSAN2281-110916,21.88,7.069,101.3,21.52,71.0647,22.63,202,28, ,1.091870852,0.58169101,4.406307813,0.550407562,1.479651453,0.638363893,3.310607054,0.933208905, ,0.545935426,0.290845505,4.406307813,0.550407562,0.739825727,0.638363893,3.310607054,0.466604453,sodium,bicarbonate,sodium-bicarbonate, ,1.076262312,-1.641737859,0.438395502,0.142639874,0.290146042,-1.355832324,0.603572626,,2.44607248,1.311238546,0.022338283,0.006165663,0.971496054,,0.727821618,0.065978488,0.466291561,0.130830416,0.402878023,,-0.094494492,-2.342088432,0.02273524,0.957283781,0.019980979,,0.866449311,-2.656867142,0.006501865,0.972505053,0.020993082,,0.868064894,1.595042483,0.04912328,0.046021498,0.904855222,,-0.410317364,0.332993605,0.431789178,0.393258425,0.174952398,,1.936006467,-0.849433694,0.050433174,0.92964264,0.019924185,,1.965663452,-0.792581364,0.049221041,0.929794485,0.020984474,,0.127841271,0.035874486,0.725321222,0.110963021,sodium,sodium,,0.132836408,0.122125241,0.691073087,0.053965264,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,2.066222978,acceptable
109,POZO RANCHO SEDARH (POZO NO. 2),DLSAN2325-111118,9.522,1.054,256.62,15.105,90.3496,35.9392,163.62,76.76, ,0.475173412,0.086731125,11.16235648,0.386333933,1.881185975,1.013799718,2.681591714,2.558325557, ,0.237586706,0.043365563,11.16235648,0.386333933,0.940592987,1.013799718,2.681591714,1.279162778,sodium,bicarbonate,sodium-bicarbonate, ,2.89699696,-2.653639768,0.709960493,-0.179847915,-0.254798049,-1.227503221,-0.487298464,,4.232423688,2.885519497,0.002054968,7.02E-05,0.997874877,,2.053010798,0.271122958,0.570099037,0.016258247,0.413642717,,-0.167511058,-3.855284767,0.002175836,0.996139637,0.001684528,,2.224947608,-4.727462475,6.39E-05,0.998089416,0.001846728,,1.147817127,0.918931372,0.051369672,0.143528777,0.805101551,,0.418713523,0.389217229,0.171305978,0.516491635,0.312202387,,1.085941024,-1.145696484,0.052519888,0.861876291,0.085603821,,1.15762799,-0.417178671,0.148296859,0.769060122,0.082643019,,0.14358246,0.004098065,0.748025982,0.104293493,sodium,sodium,,0.068798885,0.202079318,0.609009491,0.120112307,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,19.63741273,imbalance too high
110,SAPAET LAZARO CARDENAS,DLTAB2418-151017,32.47,32.56,184.5,1.774,5.2116,22.4611,482.56,24.96, ,1.620340336,2.679284098,8.025308899,0.045372817,0.108511702,0.633599436,7.908745247,0.831889081, ,0.810170168,1.339642049,8.025308899,0.045372817,0.054255851,0.633599436,7.908745247,0.415944541,sodium,bicarbonate,sodium-bicarbonate, ,-0.68089838,-2.47109609,2.704346174,2.525548515,0.067842399,-2.45646507,0.488707413,,2.649000599,0.186667489,0.008412388,0.02022737,0.971360242,,-1.512864075,-2.809384567,0.242513267,0.754770606,0.002716127,,-2.526305147,-4.299487667,0.010103743,0.989807175,8.91E-05,,-2.690212393,-4.248755849,0.031475224,0.968435318,8.95E-05,,4.043157808,2.436870803,0.000135492,0.010350516,0.989513992,,2.371991334,0.794987623,0.00775856,0.564122934,0.428118506,,2.130534915,-4.210353755,0.000136998,0.992926397,0.006936605,,2.604892416,-1.441045188,0.010472364,0.983329015,0.006198621,,0.06525735,0.2016183,0.732400684,0.000723667,sodium,sodium,,0.002007762,0.146236453,0.741442351,0.110313433,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,13.21353528,imbalance too high
111,POZO VILLA BENITO JUAREZ,DLTAB2453M1-290418,2.266,1.636,92.25,1.568,6.3253,20.0576,128.865,59.64, ,0.113079495,0.134622506,4.01265445,0.040104045,0.131700258,0.565799718,2.11198702,1.987734969, ,0.056539747,0.067311253,4.01265445,0.040104045,0.065850129,0.565799718,2.11198702,0.993867484,sodium,bicarbonate,sodium-bicarbonate, ,1.455118413,-2.632762419,1.972968626,1.477064451,-0.673794321,-1.99093866,-1.237158043,,4.124380669,0.895494191,0.000856695,0.00109023,0.998053075,,-0.37433521,-0.938347783,0.420631114,0.488393979,0.090974906,,-0.929201433,-4.776968344,0.001014773,0.998798903,0.000186323,,-0.441836355,-4.808186946,0.001122716,0.998673198,0.000204086,,3.686152279,1.245503191,0.000669528,0.087380247,0.911950225,,3.049513247,0.639624025,0.002801507,0.414873539,0.582324954,,0.667736079,-3.914743832,0.000609602,0.894572705,0.104817693,,1.087224674,-0.830962449,0.084570363,0.819633405,0.095796232,,0.105625646,0.122651731,0.748881294,0.022841329,sodium,sodium,,0.001020159,0.146706037,0.656539084,0.19573472,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,5.460307841,acceptable
112,SAPAET LEANDRO ROVIROSA,DLTAB2487-310814,32.68,12.37,21.88,5.545,33.07,41.6,167.2,39.8, ,1.630819901,1.017897552,0.95172769,0.141822023,0.688556675,1.17348378,2.740264849,1.326489801, ,0.815409951,0.508948776,0.95172769,0.141822023,0.344278338,1.17348378,2.740264849,0.663244901,sodium,bicarbonate,sodium-bicarbonate, ,0.276531005,-0.349400574,1.554305468,0.667427928,-0.558853814,-1.406931475,0.011734075,,0.1600236,0.568373738,0.419518742,0.16119937,0.419281888,,-0.07777457,-1.907213016,0.704325002,0.272928438,0.02274656,,-1.910438758,-1.086717273,0.502845065,0.483234172,0.013920764,,-1.246006687,-1.494028735,0.286111404,0.692997133,0.020891464,,2.054738486,0.817017501,0.012859613,0.174229238,0.812911149,,0.949762767,0.97865125,0.05502092,0.743995694,0.200983385,,1.322250703,-1.832947575,0.014509006,0.934507698,0.050983296,,1.533767645,-0.148787597,0.172421202,0.784641905,0.042936893,,0.406672202,0.180059803,0.398878298,0.014389697,calcium,calcium-sodium,,0.020597385,0.272661534,0.633015188,0.073725894,bicarbonate,bicarbonate-chloride,calcium-bicarbonate,calcium-sodium bicarbonate-chloride,,22.60897385,imbalance too high
